adm_cd,admi_cd,adm_nm,sgg_nm,admi_nm,weekday,is_weekend,timeslot,living_pop,young_pop,young_ratio,parking_slots,parking_lots,avg_fee_per_hour,source,store_food,store_cafe,facility_cnt,resident_pop,worker_pop,slots_per_1k,has_parking
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,금,False,아침,29875.488228571427,11021.303537142858,0.3689078970968124,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,43.714766768263445,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,금,False,오후,41446.03395357142,16718.080017857144,0.40336983839237867,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,31.51085581464813,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,금,False,저녁밤,22560.122173809523,8446.17061904762,0.37438496804121657,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,57.88975741967215,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,금,False,점심,45503.933385714285,17981.9532,0.3951736006550444,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,28.700815574110603,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,목,False,아침,29885.9121525,10901.126110000001,0.3647580189078521,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,43.69951947043889,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,목,False,오후,41535.2899375,16561.984728125,0.39874489266950003,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,31.443141530134888,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,목,False,저녁밤,22511.909070833335,8288.148427083333,0.3681672843029357,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,58.01373823475804,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,목,False,점심,44915.88354166667,17338.751279166667,0.3860271670506537,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,29.07657374230379,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,수,False,아침,28925.63078,10442.036225714284,0.36099597291873764,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,45.15026862968207,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,수,False,오후,42857.17438928572,17031.024664285713,0.3973902831200991,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,30.473310912594826,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,수,False,저녁밤,22561.24940714286,8339.05150952381,0.36961833802004235,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,57.88686505927824,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,수,False,점심,44353.608857142855,17122.090666666667,0.38603602069483617,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,29.44518008007994,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,월,False,아침,28295.3751475,10263.3789325,0.36272284353886036,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,46.155952808259194,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,월,False,오후,39929.616503125,15969.276925,0.3999356448552468,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,32.707551796741875,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,월,False,저녁밤,20384.00063125,7311.96945,0.3587112060225447,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,64.06985672860591,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,월,False,점심,42489.547179166664,16489.525683333333,0.38808428844396875,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,30.736971483667723,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,일,True,아침,16987.6551325,4493.328332499999,0.2645055069374213,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,76.87935679253465,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,일,True,오후,27086.476009375,10449.4896125,0.3857825436163526,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,48.215943615107975,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,일,True,저녁밤,16748.07935625,6301.9642979166665,0.3762798207404551,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,77.97909074944945,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,일,True,점심,29625.705925000002,9313.159345833334,0.31436075715496503,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,44.08333773737747,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,토,True,아침,15880.49302,4810.6357875,0.30292735757268074,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,82.23926035263608,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,토,True,오후,31330.986828125,11288.701328125,0.36030468462587434,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,41.683972712523634,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,토,True,저녁밤,19585.774247916666,7404.827243749999,0.378071714195197,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,66.68105041284844,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,토,True,점심,29357.6154,9295.6125875,0.31663377494549505,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,44.48590194420219,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,화,False,아침,28782.3619575,10437.1541725,0.36262326865013683,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,45.37501133258062,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,화,False,오후,41423.603084375,16546.87380625,0.39945520365637843,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,31.527918934039416,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,화,False,저녁밤,22056.7883375,8124.910274999999,0.36836325174261103,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,59.21079624178989,True
11010530,11110530,서울특별시 종로구 사직동,종로구,사직동,화,False,점심,43838.53369583333,16846.182870833334,0.38427797306629563,1306.0,3.0,5720.0,standard,794.0,270.0,206.0,8992.0,45215.0,29.79114240137393,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,금,False,아침,8051.2006142857135,2711.086534285714,0.3367307143577165,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.4777421829879596,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,금,False,오후,10265.132253571428,4107.569414285715,0.4001477343710419,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.7276803949854895,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,금,False,저녁밤,5519.456954761905,2169.709019047619,0.3931019005729731,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.072962834838857,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,금,False,점심,11443.587190476192,4148.7289,0.3625374483494771,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.446785219874299,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,목,False,아침,8164.667315000001,2743.9143725000004,0.3360717916159209,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.429411012076246,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,목,False,오후,10249.97928125,4071.216559375,0.3971926623132168,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.731712838797598,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,목,False,저녁밤,5468.023252083333,2106.2070958333334,0.38518619960711803,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.120680492595183,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,목,False,점심,11273.661891666665,4073.2137541666666,0.3613035226094132,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.4836650477071,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,수,False,아침,8029.407485714285,2707.9954314285715,0.33725968401112627,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.487181345549703,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,수,False,오후,10199.959560714286,4115.214635714286,0.40345401481435916,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.745108922572945,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,수,False,저녁밤,5478.007538095238,2146.517678571429,0.3918427756157846,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.1113474753880865,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,수,False,점심,11206.821052380952,4063.918319047619,0.3626290006820638,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.498478370371698,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,월,False,아침,7899.2560324999995,2618.1138825,0.3314380331170763,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.544637606984668,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,월,False,오후,9753.7169875,3802.7287687499997,0.38987483167939313,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.870700476124513,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,월,False,저녁밤,5247.54358125,1957.9207395833334,0.37311185877125075,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.335829910979075,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,월,False,점심,10678.1179375,3759.8867541666664,0.35211137170179496,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.622184935949065,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,일,True,아침,4897.4364175,1655.1522375,0.3379629864280928,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.717276879787077,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,일,True,오후,7937.04993125,3522.859921875,0.44385003904343434,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.527759084613734,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,일,True,저녁밤,4770.057202083333,1933.4793291666665,0.4053367176230539,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.869950571613887,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,일,True,점심,7679.8359125,2960.129333333333,0.3854417421230721,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.6459112302680987,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,토,True,아침,5299.7631075,1806.9076275,0.34094120639900694,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.283255011978854,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,토,True,오후,9394.080378125,4137.294621875,0.4404150758076416,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.9806004284571204,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,토,True,저녁밤,5299.42046875,2186.6623604166666,0.4126229223197391,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.283596605536849,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,토,True,점심,8710.2844125,3320.382291666667,0.3812025112408081,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.2145907841789434,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,화,False,아침,8050.6778325000005,2710.2822525,0.33665267805883226,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,3.477968014937331,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,화,False,오후,9996.124575,3962.33533125,0.3963871499920758,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.8010855396927665,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,화,False,저녁밤,5435.6940375,2083.6155875,0.38332098405934234,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,5.151136139531105,True
11010540,11110540,서울특별시 종로구 삼청동,종로구,삼청동,화,False,점심,11102.223595833333,3968.9108875,0.35748792602137225,28.0,2.0,3300.0,seoul_api,170.0,112.0,49.0,2247.0,4210.0,2.522017302057257,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,금,False,아침,10734.04514,2624.57628,0.24450952513881455,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.049553519951007,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,금,False,오후,9864.937732142858,2511.932110714286,0.2546323331093794,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2301205134136377,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,금,False,저녁밤,9696.766252380952,2322.2692547619044,0.239489041430868,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2687975998800733,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,금,False,점심,10493.171733333333,2736.736233333333,0.2608111544233693,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.0966015385141636,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,목,False,아침,10791.01146,2658.694045,0.24638043012512936,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.038733818562732,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,목,False,오후,9794.6016875,2682.4934,0.273874679704784,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2461352387689937,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,목,False,저녁밤,9742.465745833333,2383.9254458333335,0.24469425995702299,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.258155232355729,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,목,False,점심,10501.893116666668,2844.0141875000004,0.2708096679242055,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.0948603985585854,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,수,False,아침,10822.270268571428,2641.970797142857,0.2441235278345719,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.0328451844239575,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,수,False,오후,9791.082496428571,2618.54115,0.2674414346886719,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2469425630950197,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,수,False,저녁밤,9658.428626190476,2327.031957142857,0.24093276941890043,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2778032381316407,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,수,False,점심,10473.435376190477,2820.3057809523807,0.26928182393370687,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.100552417596728,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,월,False,아침,10891.4715575,2634.6022475,0.24189589382766014,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.019929068707941,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,월,False,오후,9697.251046875,2613.9222125,0.26955290729967774,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2686841759232,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,월,False,저녁밤,9685.9371125,2324.7035229166668,0.24000811650083556,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2713341770109494,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,월,False,점심,10449.996495833333,2815.300995833333,0.2694068841990389,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.105263863846455,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,일,True,아침,10540.0951375,2618.3423900000003,0.24841733929747464,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.087267687150893,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,일,True,오후,9884.373184375,2501.212965625,0.25304720076523035,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.225735470487609,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,일,True,저녁밤,10013.390989583333,2393.0361145833335,0.23898358878353457,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.197057922025218,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,일,True,점심,10239.848779166667,2624.9582541666664,0.25634736515906725,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.1484692278620146,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,토,True,아침,10503.489775,2610.1561675000003,0.2485037090922479,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.0945419542715746,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,토,True,오후,10183.830353125,2640.736084375,0.259306763055481,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.160287361154745,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,토,True,저녁밤,9759.1736875,2356.7688791666665,0.24149266675982256,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2542892159177996,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,토,True,점심,10345.656270833333,2637.7808875,0.25496506151441367,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.1264963211684123,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,화,False,아침,10941.6481375,2685.6991425,0.245456544457446,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.010666009684594,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,화,False,오후,9931.245728125,2737.98971875,0.2756944892619153,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2152306570863143,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,화,False,저녁밤,9933.8295,2444.2532916666664,0.24605347732882535,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.2146544794230665,True
11010550,11110550,서울특별시 종로구 부암동,종로구,부암동,화,False,점심,10721.137233333333,2959.710458333333,0.2760631072915688,22.0,1.0,3600.0,seoul_api,83.0,57.0,84.0,9034.0,1509.0,2.0520211169016007,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,금,False,아침,18266.889134285717,3896.3996400000005,0.21330395183089612,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1897543531329977,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,금,False,오후,15499.757767857143,3327.1945142857144,0.21466106529648704,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.580685491933984,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,금,False,저녁밤,18116.19472619048,3566.0721238095234,0.19684443547375174,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.2079692012899503,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,금,False,점심,15664.235257142858,3434.1776571428572,0.21923685393941458,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.553587796873779,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,목,False,아침,18538.043817499998,3987.0934025,0.215076274592477,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1577249678436847,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,목,False,오후,15714.986021875,3441.92739375,0.21902198251776325,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.5453411122555667,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,목,False,저녁밤,18254.810306249998,3696.6027,0.20250019791957927,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.191203268012321,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,목,False,점심,15696.340470833333,3541.957275,0.22565497235368995,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.5483647015893487,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,수,False,아침,18150.88320285714,3962.7993885714286,0.21832543046432265,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.2037495119633395,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,수,False,오후,15631.906735714287,3401.8508892857144,0.2176222611099317,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.5588689004017544,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,수,False,저녁밤,18331.90680952381,3692.1042714285713,0.2014031769739548,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1819879631517196,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,수,False,점심,15449.064971428572,3493.552680952381,0.22613360015077552,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.589153458411613,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,월,False,아침,18070.4501175,3857.465985,0.21346817372658064,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.213558585420223,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,월,False,오후,15577.682784375,3328.12061875,0.21364670630526833,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.567776000684871,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,월,False,저녁밤,18459.45294375,3763.7695166666667,0.20389388180330684,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1669114530039852,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,월,False,점심,15462.949274999999,3457.599045833333,0.22360540569213846,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.5868286371908833,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,일,True,아침,20478.810505,4326.6699125,0.2112754503706952,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,1.953238445672116,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,일,True,오후,18242.07254375,3802.6435,0.2084545761387645,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.192733303963567,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,일,True,저녁밤,19370.234595833335,3937.35091875,0.20326810701595477,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.065024034794306,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,일,True,점심,19327.828595833333,4025.5014291666666,0.208274892816179,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.069554777023589,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,토,True,아침,20320.31364,4318.6917725,0.2125307635015421,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,1.968473553541076,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,토,True,오후,17899.09765625,3739.7626125,0.20893581812456066,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.2347495258249968,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,토,True,저녁밤,18669.522072916665,3738.6787666666664,0.20025572974309072,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.142529404007982,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,토,True,점심,18804.662716666666,3935.9052166666665,0.20930474935762897,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.127132009900279,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,화,False,아침,18182.82171,3929.8250825000005,0.21612845053299487,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1998785797916733,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,화,False,오후,15575.654281250001,3406.418434375,0.21870146658786926,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.5681104162765136,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,화,False,저녁밤,18369.12116875,3714.0392958333337,0.202189275236082,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.1775674313722195,True
11010560,11110560,서울특별시 종로구 평창동,종로구,평창동,화,False,점심,15546.288970833333,3504.993441666667,0.22545531272720112,40.0,1.0,2400.0,standard,102.0,39.0,162.0,17366.0,14903.0,2.572961307682155,True
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,금,False,아침,5955.753651428571,1464.2894485714287,0.24586131903226022,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,금,False,오후,5247.376475,1219.9902535714284,0.23249527823738403,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,금,False,저녁밤,5991.266826190476,1411.3359547619048,0.23556553158212404,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,금,False,점심,5101.3964,1295.0380714285716,0.253859525879732,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,목,False,아침,5885.3384375000005,1448.30296,0.24608660578833533,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,목,False,오후,5190.7302687500005,1167.707178125,0.22496009572198403,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,목,False,저녁밤,6120.35999375,1416.4331083333334,0.23142970507940203,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,목,False,점심,4987.407908333334,1234.5407958333333,0.24753154715309536,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,수,False,아침,5983.2077714285715,1473.9527857142857,0.24634825364962373,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,수,False,오후,5223.551092857143,1163.40655,0.22272330246580352,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,수,False,저녁밤,6156.9025833333335,1433.503219047619,0.23282863414602276,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
11010570,11110570,서울특별시 종로구 무악동,종로구,무악동,수,False,점심,5102.763514285714,1235.653280952381,0.24215374227965725,0.0,0.0,,none,24.0,19.0,42.0,7963.0,485.0,0.0,False
